"pitchid","pitcherid","yearid","height","initspeed","breakx","breakz","initposx","initposz","extension","spinrate","type"
3993,2,1,80,93.3115670188531,-1.99032941104617,9.89927951084841,-2.52021498185452,5.94459604283062,6.0074996205599,2240.98632383225,10
3994,5,1,72,70.1256410785239,4.17586087242696,-7.19089865118417,-1.59222281726303,5.76789895271714,5.99056363960661,2085.1968469362,2
3995,4,1,72,92.7554719900413,-3.8642006851136,9.05666944992856,-2.087007357605,5.82404711124268,6.57442800112891,2443.65294037738,10
3996,4,1,72,88.0214868449692,2.88184947328467,4.61909847101596,-1.84941908604788,5.87538463572145,6.17564604907565,2502.90092866315,8
3997,2,1,80,85.4094752729116,-2.50644637767987,1.52522408602334,-2.14959673653446,5.61756747146922,5.86678009672409,1509.75379993846,4
3998,5,1,72,72.4811614097336,5.2098243418215,-8.95358070175962,-0.900684893129684,5.95000423785047,6.27100842947672,2213.00498960438,2
3999,5,1,72,82.7320095345349,0.372275157570752,1.47478602716449,-0.909778441192348,6.05886488644987,6.47327765189556,1073.28640400853,4
4000,2,1,80,95.8016903147122,-5.80508787800497,7.93432704154746,-2.12489975479903,5.97894091020941,6.17830225512305,2129.28894059935,9
4001,2,1,80,80.4225422223847,5.45298434234441,-7.01395498669018,-1.95106107163227,5.9902550206209,6.18774535599946,2737.23451004065,2
4002,5,1,72,89.9236301886283,-3.89093968418278,10.8945095851717,-1.11286381337466,5.90244392024328,6.31798010138686,2026.4848541961,10
4003,4,1,72,79.7299123688996,5.6180272267392,-4.70404403644363,-1.80342525295583,5.75780022991505,6.53293201507195,2495.98683309507,2
4004,2,1,80,93.7889151574036,-6.07892437342283,7.19982001806878,-2.17177300729197,5.72189275246494,6.2612785063574,2357.2597342389,9
4005,2,1,80,93.3631748456121,-3.9117434514134,6.98151411817928,-2.480784459084,5.60942493524129,6.29783327056629,2158.1321439576,10
4006,5,1,72,90.3568664404435,-5.68144433319676,7.61452292611664,-1.45746304059148,5.75106186081117,6.13145846596717,1958.40011705776,9
4007,5,1,72,73.5894921640546,4.25090506205593,-8.74492967398595,-0.99592370421547,5.98408753996127,6.57921437263815,2223.11181359236,2
4008,4,1,72,91.9547734765965,-4.14692925592565,11.4424822281267,-1.95514300885331,5.67005955254389,6.1048795582017,2235.50856647751,10
4009,1,1,76,74.2019325344957,4.20039847943074,-7.84888363567995,-1.68375513753759,6.1882267546569,6.0379207823648,2882.74989113316,2
4010,5,1,72,84.0545219268983,-2.12635655877006,2.26692532162389,-1.1114686411909,5.93776833351886,5.78819307093918,1339.31277089689,7
4011,4,1,72,89.3994408004192,1.88802610614885,5.89642213310032,-2.003665541005,5.8407202951363,6.39401471356431,2503.05947716018,8
4012,5,1,72,90.5615352282761,-6.63592907645273,5.59168030420959,-1.30508047024726,5.74837058181906,6.48641825120955,1955.12880060655,9
4013,2,1,80,95.4450497214209,-6.51303581891461,8.44731014318194,-2.32676162983722,5.57868199772537,6.16129959230498,2425.36710839951,9
4014,5,1,72,90.7644451896835,-1.01162912326202,11.9192266885881,-0.895096754566639,6.02137318493924,6.3448313467029,1988.74802079213,10
4015,5,1,72,87.3254969439566,2.58899612640206,3.25153789799003,-1.21991146689559,5.77954485525144,6.31390594206429,2071.93633195768,8
4016,5,1,72,89.8615079546663,-4.36501955151246,8.47324292450473,-1.35376823830792,5.90460727542991,6.13152360614268,1995.12130192735,10
4017,5,1,72,89.9655580109163,-3.21499640971357,9.58213323856459,-0.891665614478748,5.93741236071708,6.38935277146678,1860.85093780971,10
4018,5,1,72,90.1517536824098,-3.24095868966005,9.71228381931452,-1.2343690737543,5.95817637854879,6.23039932492257,2028.94720119297,10
4019,5,1,72,91.254464095572,-5.36973108152413,10.6693523825952,-0.99252209614551,5.93867276948333,6.20002418328554,1928.36562523016,10
4020,4,1,72,92.875368480419,-10.0572704334098,8.7962005160197,-2.21686474856091,5.79805459145176,6.12751148461232,2359.653934269,9
4021,4,1,72,93.669963136239,-5.39516252460206,5.39556233259374,-2.11171113719853,5.93175821053365,6.12977943303676,2267.8502583019,9
4022,4,1,72,92.5045241060674,-2.68363614525885,8.97188068350177,-1.82457103195211,5.98568658326972,6.04956430139639,2297.78682040817,10
4023,5,1,72,84.3788262607723,-0.998422898469262,3.84197736156452,-1.03416963587631,6.00427507705548,6.10221327756703,1108.83963730095,7
4024,5,1,72,90.8774164941509,-8.11207708733465,8.87356447894519,-1.14210334102776,5.8816906296774,6.10970753576197,1891.47428826788,9
4025,5,1,72,92.5426825446183,-3.07784822935537,10.2042282603142,-0.875175101745749,6.12364385251097,6.22468873931084,2092.44864299945,10
4026,5,1,72,92.3575235899558,-1.3175383441687,8.84610579281909,-1.03578014517924,6.03083635514153,5.92852840578422,1885.70752776767,10
4027,5,1,72,84.8561048852075,-1.21435152921328,2.36450058907298,-0.711361979541147,6.01935729764872,6.21612199799095,941.652502626373,7
4028,2,1,80,92.0158907914037,-5.17305983426112,6.22908027615063,-1.76062013294366,5.8505153164318,6.03880575355406,2219.40308101692,9
4029,5,1,72,84.9082432598783,-5.38913556114337,6.47783828162889,-1.73147808988748,5.91700324283802,6.50736532433233,1285.29917930695,4
4030,2,1,80,87.0476152782377,-4.39265826266625,1.70794547202317,-2.24083314148042,5.67866361768734,6.18498928164318,1778.86366539464,4
4031,1,1,76,76.509510969867,4.77197324657507,-7.5628773797796,-1.63837248328144,6.6420646497195,6.02906467906239,2826.79294769795,2
4032,4,1,72,92.0806250251165,-3.27546533839226,11.7163300506365,-2.19735792558364,6.22564762822909,6.16508965351625,2269.48143316988,10
4033,2,1,80,80.166470109782,4.34343336522102,-6.50089518153182,-1.98343172312001,5.93750702729703,6.29145258677472,2623.80805230866,2
4034,5,1,72,67.6709997693332,1.79020628027125,-9.99417769139245,-1.04873767478234,5.90749337343558,6.2292301079157,1995.77224933128,2
4035,5,1,72,83.9185340526302,-3.78530124092353,-1.51732901756883,-1.17670494074107,5.79239773385843,6.3514102341533,394.351266794134,7
4036,5,1,72,89.4864950332871,-8.42160309796942,6.20706084530615,-1.47077582732959,5.7335189299619,6.21152756275472,1925.18342528068,9
4037,5,1,72,89.7924900819269,-2.82842341732604,9.07827900681225,-1.35590088941976,5.8547102531088,6.08391754377638,1878.91979659034,10
4038,2,1,80,93.4458050474453,-7.57199761437582,6.36520213059033,-2.75789200754186,5.69355005033258,6.18169678343859,2286.64371869788,9
4039,5,1,72,90.879949807807,-5.26044763785858,9.40746626024408,-1.51653663054997,5.9068957478006,6.50230874509505,1856.24789396177,9
4040,5,1,72,88.9559927625662,-1.13002634306881,3.43008503552945,-1.21103134673578,5.58972451485377,6.17249307868866,2019.52265360706,8
4041,5,1,72,82.0307564118077,-4.47223877748322,2.46542572728224,-1.74020395481241,5.85384129208147,6.15718549463795,1302.41790243041,4
4042,4,1,72,88.0807996038425,5.78668268167745,2.23890955299264,-2.03034012731614,5.65488370032559,6.06335004033237,2495.10874290413,8
4043,2,1,80,94.8893491062528,-5.29295251543293,7.10425663456892,-1.45526550395676,5.7927802167031,6.11031111380547,2132.5340794634,9
4044,5,1,72,85.3578424918018,-2.15355074599158,0.945036981767956,-0.60997495955606,6.16360633642348,6.33085428223474,1447.26566943387,7
4045,2,1,80,79.890517375193,6.62265022663463,-7.32903940601987,-2.09180768712874,5.65975581751275,6.23184826481038,2475.32669461805,2
4046,4,1,72,91.9514170596033,-6.78737219131315,5.92336588551952,-1.94676762234048,5.83839165345579,5.7959257615665,2323.93614453076,9
4047,5,1,72,89.0014935167525,-8.68672929342213,8.13258428761803,-2.11991676348484,5.75192712192879,5.90431547430191,2061.68776978765,9
4048,4,1,72,91.2604011400793,-8.26107341982346,8.67074877025736,-2.1377030349254,5.78691325443229,6.08622124018159,2397.92236104565,9
4049,4,1,72,92.7277976883821,-8.65173105582395,8.63697956121146,-2.28498566387992,5.89619916519468,6.39288721765029,2141.40530431006,9
4050,5,1,72,71.8715984808411,2.42476556709706,-6.94602899113294,-1.30699079797382,6.00165292164126,5.98778591541823,2009.90507301612,2
4051,2,1,80,94.6114887586873,-8.6308841032764,4.60636032260544,-2.16642324139672,5.77652454055313,6.27451942303665,2065.97437520588,9
4052,5,1,72,90.4799332723886,-1.63329622531428,10.4909888125513,-0.854560032304743,6.01779613473256,6.28766925810535,2042.79656433514,10
4053,2,1,80,96.0614510501586,-0.956434179658145,8.67288617329077,-1.89820238932286,6.14328142916102,6.02244834139343,2286.33558244001,10
4054,5,1,72,90.502841686893,-4.42042895143266,10.6468833773547,-1.44814923821576,5.9773582036708,6.34401519005326,2268.95341096353,10
4055,5,1,72,91.5434390963223,-5.9224116187729,11.3129541133707,-1.22118592108641,5.88233314828202,6.27861402610832,2190.81550463773,10
4056,5,1,72,89.5727649040634,-4.46858551785864,10.2439711987258,-1.52810039237483,5.82483093915901,6.13861114542043,2072.12235794982,10
4057,4,1,72,94.3899851427849,-5.1339362890827,7.2090701440789,-1.87943978233196,5.96338127677344,6.35088807462931,2422.60291477555,10
4058,5,1,72,89.0698472296941,-11.2629903744437,6.7070419400272,-1.59712528097019,5.64702584539173,6.26397383570683,1794.92623468619,9
4059,4,1,72,92.7170034597684,-3.73097917149973,10.0997993026543,-1.96991873390369,5.84224163407589,6.49400001048231,2367.13024529521,10
4060,1,1,76,90.4247960067104,-8.16028139812506,2.45302208497925,-2.45464660004785,6.12330501884106,6.24282040283332,2290.19821355319,9
4061,2,1,80,91.7703431041399,-2.10551570165637,9.05195157080321,-2.53871333837857,5.63782639708532,6.29043343606283,2149.39333421515,10
4062,5,1,72,88.3559682637037,-8.76550399194265,7.01545505852729,-2.20524244016584,5.50177360446185,6.25733938391876,1848.81999724614,9
4063,5,1,72,70.5214443608218,4.39316734916678,-10.7356757536567,-1.05752377321234,5.9001387793913,6.40816602754678,2200.77633767239,2
4064,5,1,72,88.3393053706527,1.28322030358493,5.69060652341817,-1.39771795151489,5.86981159102257,6.2114162904546,2096.31258732005,8
4065,4,1,72,94.2160916114832,-4.7086449437936,8.03545334907185,-1.79357798923587,5.92750000125305,6.15917664234242,2362.64077718297,10
4066,4,1,72,92.4745924381687,-6.33570201265335,7.91734078385266,-2.09332676570306,5.77614114563916,6.27819279475253,2353.34834077407,9
4067,4,1,72,92.0793928348872,-2.29378866995017,8.01948580713624,-2.25529273161,5.80055687853609,5.92303457104997,2277.87229336655,10
4068,5,1,72,83.0545886353894,-5.79591482777325,6.36460177511044,-1.59437773985918,5.72815057004584,6.44732040546924,1276.76006978941,4
4069,4,1,72,94.515492384084,-2.43801786454315,10.2105814141269,-1.86890988420768,5.97210091871819,6.02475982421142,2410.88678441775,10
4070,2,1,80,93.1856149077631,-6.01535925635214,6.27557502120299,-2.27567130168359,5.59421630062115,5.82296367559924,2365.201399725,9
4071,2,1,80,77.8987100968857,8.17825529156895,-6.85672465470857,-1.84100376821356,5.70826866879187,6.27443118462025,2702.25507435405,2
4072,5,1,72,91.067089864021,-8.00470707377028,10.3373794441868,-1.6255065719733,5.88610379374856,6.38482955041412,1907.18911899186,9
4073,4,1,72,85.5371941209048,-7.55172270577726,3.15413026250579,-2.0459064003232,5.75206002548642,6.46218506199628,1505.67847688518,4
4074,5,1,72,82.0677961269986,-0.969082381769343,3.20863252980822,-1.71234831046438,5.79643165565159,6.12272218994335,1462.47278638683,3
4075,4,1,72,93.3824328539174,-5.01081681535561,10.6802034255145,-1.99025521537106,5.86129208511588,6.15421060865196,2417.15273974246,10
4076,5,1,72,82.9762503868107,-3.64964855488752,7.70943208568124,-1.6491927752022,5.73495353343665,6.45964957618041,1387.78609626231,4
4077,5,1,72,89.7524180507555,-8.07562810800625,6.05377341116833,-2.24534479319028,5.71208049041468,6.36002467214131,2035.00702039165,9
4078,5,1,72,85.4214703770049,-4.5192798087959,4.00646456997986,-1.16794304840136,5.93878707102875,6.11522656933943,1415.90560355655,7
4079,2,1,80,92.8045927149139,-1.30354198302966,8.17310203363694,-1.72820752285353,5.84510588193216,6.27265415881266,2279.33958023957,10
4080,2,1,80,95.0292397508144,-3.23649441076523,11.3037060261515,-2.26308027881811,5.8037668101656,6.19944187486409,2296.01596944048,10
4081,4,1,72,92.0454885306104,-5.74994684293356,8.52025764005863,-1.96981864987578,6.03954902823145,6.40723707917465,2277.62843445073,10
4082,2,1,80,92.3564265889601,-1.5448818732339,6.39270959913892,-2.25495206092487,5.62950855627225,5.98476615119112,2086.03919529393,9
4083,5,1,72,91.7834415221766,-3.31733728902513,10.4164816636119,-1.51061096795502,6.02929232461519,6.3818555617494,2031.71686893294,10
4084,5,1,72,84.1487703522775,-2.69825796471448,1.156695977897,-1.10823476865667,6.11266337293557,5.93512109810663,976.454886037191,7
4085,5,1,72,89.6332975325898,-7.70940209347849,8.58073297485182,-1.990770980436,5.79295532250818,6.4089844407968,1878.74417121528,9
4086,1,1,76,87.7302815637688,-5.08183178787778,6.25110202565735,-2.31675355401651,6.09558995074521,5.94784043133391,2181.01202036962,10
4087,5,1,72,82.2848605956995,0.389760700045323,2.03568282862872,-1.26398535380734,5.90269858065774,6.36886835001551,1645.73943020015,3
4088,5,1,72,85.1812469821751,-6.71364214560309,4.80218896177229,-1.56488587342257,5.81643875967733,6.13036801707117,1298.30957958504,4
4089,5,1,72,80.7480270110068,-7.31523831214841,2.36261153480188,-1.5817606773537,5.51938361976838,6.23224019290894,1249.64863103115,4
4090,2,1,80,79.768136021593,4.66757355199328,-6.36715868225778,-2.32077880900015,5.7553630496659,6.45346669207531,2631.67020381945,2
4091,4,1,72,91.3828298659058,-3.76295935815081,10.6775597893632,-2.04630625655303,5.87353480772184,6.30894464836078,2323.27456678096,10
4092,5,1,72,91.2479226854087,-6.4388713768853,6.56027615891887,-1.5354240635584,5.83768510868815,5.93432353858473,1921.50048672295,9
4093,2,1,80,93.802675837909,-9.43289621125218,11.5173293678645,-2.50192291040685,5.72129361582797,6.2834705233128,2172.21212559498,9
4094,4,1,72,87.58574555352,3.73939695236714,5.19831495946653,-1.91295639647156,5.80044394645861,6.32383500933734,2519.85165773606,8
4095,4,1,72,87.2627451422504,-6.51825200613199,3.01978693923268,-2.13044455674711,5.6472612525314,5.96992257088749,1463.21848710568,4
4096,5,1,72,89.22287552979,-4.07117672923688,10.7745057135693,-1.55122866992,5.73525183285285,6.26229928840251,2049.67931526909,10
4097,2,1,80,93.4330287294584,-3.9031851133424,11.222109801944,-2.28906181641905,5.78291319777117,6.31168223493227,2129.28096794783,9
4098,5,1,72,73.5557038938931,2.48963383642451,-10.7190222375379,-1.41525667482185,5.81623303362376,5.98129777782806,2411.91062293353,2
4099,4,1,72,92.0806056380831,-3.89973091729168,8.82460112617175,-2.13943293313269,5.79106445050112,5.82079178679748,2334.71767375534,10
4100,2,1,80,94.9324922853214,-4.93930028418891,10.5928273773221,-2.64181125965374,5.9742720037577,6.22090477188223,2316.2523451717,9
4101,2,1,80,93.9899128256638,-5.552505890212,6.61243173462287,-2.21427193855708,5.65870656041519,5.90451022446507,2284.88583100184,9
4102,4,1,72,93.0213939112111,-6.01596158540436,8.5721839788163,-2.04163892831669,5.97214642601482,6.19036617242786,2273.45836321162,9
4103,2,1,80,94.0227286723186,-6.36480791582452,5.91864656194511,-2.33689440934777,5.70599071604078,6.38674157520636,2246.80704442963,9
4104,5,1,72,89.7969905045598,-0.869894816682895,9.93524555668122,-1.02649863480556,6.06136677905269,6.20476699995898,1975.61893706554,10
4105,5,1,72,91.1361867485545,-5.06140812824052,10.1983730214989,-1.37913041549977,5.94071613564497,6.26834992535828,2088.81172463392,10
4106,4,1,72,90.0972475287073,4.67392693453663,3.89913752523459,-2.18142780057936,5.66383380350124,6.21947027624093,2569.94901730769,8
4107,2,1,80,84.1394990114644,-1.35655616989578,2.41452848602932,-2.75649607994108,5.60099067890302,6.20802043898468,1721.22279364549,4
4108,5,1,72,88.9545825187515,-5.43268960763933,9.11343913011139,-1.45792429596684,5.86060149256125,6.4763725051336,1976.68370971761,10
4109,5,1,72,89.9781182099551,-7.90218188692771,5.30707325187901,-1.44110347015402,5.59303650439994,6.59020651513302,1807.23174593789,9
4110,4,1,72,93.1780448079957,-7.47239408946356,7.77113174569606,-2.02259657950334,5.90776107322202,6.1948381553371,2275.91033945464,9
4111,2,1,80,93.4725159632254,-1.61699619425273,11.985609341917,-2.22560647719959,5.88156059677524,5.95526677637758,2361.20317351728,10
4112,2,1,80,94.5373500472313,-7.37067666662749,7.94919995349034,-2.44352758189275,5.79456613402446,6.26686347677289,2452.37304657296,9
4113,2,1,80,89.3740469170618,-5.44070069466362,4.77107499235492,-2.04041967737674,5.87640717241852,6.3320954103144,1489.86926448663,4
4114,2,1,80,90.6165943252989,-7.88674442890787,6.01065908689669,-2.42849087286387,5.58147534598455,6.20888321726976,2228.82138824802,9
4115,4,1,72,92.5102055335509,-9.74703476833962,5.1477810432819,-2.26430525204467,5.85441801692397,6.07852287802577,2234.32002765616,9
4116,4,1,72,93.4227395088832,-7.7097522339219,7.32374864908397,-2.10908976442631,5.94216477503728,5.90025248573939,2321.89716893514,9
4117,4,1,72,93.4907349732532,-6.66037716353317,6.32935811665523,-2.19190037139906,5.78182000162509,6.16204170409336,2269.50594928039,9
4118,2,1,80,91.7535909502284,-1.94449997111333,8.39086060735483,-2.56388842533017,5.73165221386988,5.78001149798063,2210.05589100475,9
4119,4,1,72,86.7983748212086,-4.72274942918512,5.58680632989991,-2.13485320222798,5.69052109333909,6.42840819827263,1598.52016022531,4
4120,5,1,72,84.0221515387896,-0.631333612501151,-0.140159454414186,-1.17224338244356,5.87785659771547,6.26509250985405,1112.33579769517,7
4121,2,1,80,94.1587344859426,-2.9348303741723,9.87972330583363,-2.25375909573605,5.96423040224695,6.07922113293915,2121.26046612344,10
4122,5,1,72,91.0975519390562,-4.67572507614662,8.95756263067839,-1.10882401559965,5.8733817590658,6.23596121731478,1951.05164316862,10
4123,5,1,72,88.8222322027919,-0.0545992005360748,1.57564705205597,-1.31344037086703,5.70561126635188,5.83965422911637,2024.37292260147,8
4124,4,1,72,92.4701229326786,-5.32168546518995,7.36415012731412,-1.98428846446465,5.7514199171718,6.29241978945015,2197.20927344767,9
4125,5,1,72,83.4732722261482,-4.78638906836436,1.83423663048662,-1.552286534589,5.74896782856254,6.542110616159,1017.07494051886,7
4126,2,1,80,93.5169864158,-2.24605175029191,7.5483027308597,-2.06520353674831,5.75692237409391,6.09738590350052,2077.36548315322,10
4127,2,1,80,84.8530417083543,0.437268009788605,-2.54950767814475,-2.34459701256151,6.00239313667194,6.46106121096016,2246.52255098891,2
4128,1,1,76,79.8069545085153,-7.15755248567282,-0.191167406617578,-1.67288599963035,6.21782888160637,5.67679307143992,1401.53504289626,4
4129,1,1,76,83.0818459442011,-5.83016987220945,3.13087694389225,-2.3091225375451,6.36274539962349,6.50542936240877,1998.45656330282,9
4130,4,1,72,87.3115030216604,2.24625198821473,4.76926163091746,-1.63572677236586,5.90454603588365,6.20364005177164,2482.9704307537,8
4131,5,1,72,90.8821183311246,-7.94139988736363,3.84754260208353,-1.72151083150235,5.72989886432935,6.43931669478666,1861.37389230469,9
4132,4,1,72,89.1700663703272,-1.25622752833032,7.31168093834626,-2.22676278534359,6.00439276511427,5.92768417163116,2458.78665304486,8
4133,5,1,72,82.2459872236942,-1.82399077297855,-2.13096284397774,-1.20240185798728,5.75337220018124,6.14309703516178,1622.88693321006,3
4134,5,1,72,90.9753479947404,-7.49713940908915,8.367189705601,-1.27984577140039,5.86580665209284,6.13670610242614,1985.74102621478,9
4135,4,1,72,87.534372138823,2.41358588557899,1.45177723376197,-2.12239957088325,5.7869900123957,6.22375654383072,2545.3924139534,8
4136,2,1,80,80.5731296892201,3.55033558310583,-5.06599854097901,-2.43993991179418,5.67028566833641,6.41678189900211,2416.67158955187,2
4137,5,1,72,71.8144716132179,4.50127591741648,-10.9804255219505,-0.910341955008761,5.89166139556133,6.16420883622187,2143.36973146596,2
4138,2,1,80,95.2933016107864,-1.92111838438989,7.32061270421987,-2.04613227710989,6.25806303956252,5.98863848682535,2267.33827257814,10
4139,2,1,80,85.1663385724664,-7.2392244812779,2.57064871131722,-2.53944980120398,5.58779217772873,5.99727076935174,1475.10653658452,4
4140,2,1,80,95.7184222144333,-3.34683090049854,11.4878568146722,-2.18516249143245,6.01193647291549,6.08088751167129,2295.2965580398,10
4141,4,1,72,86.3392998115331,-7.76145479885475,0.144209424656092,-2.23907872961053,5.66487004388746,6.11332074027917,1123.54202283885,4
4142,5,1,72,89.8092303256208,-8.74138002437114,7.12438818467866,-1.65968997892987,5.63927778831586,6.18085389588162,1842.60960433694,9
4143,4,1,72,94.1856941389891,-7.2100006543926,12.5585328755067,-2.14609811941803,5.9389569586586,6.34645442880648,2517.47824246772,10
4144,2,1,80,90.7081790499493,-0.797105515686188,7.37036634023633,-2.18513118990298,5.50819379697618,5.97631145003647,2231.98935158484,10
4145,5,1,72,86.277714295402,-3.45230946447198,4.75347878126084,-0.915556365774864,6.06688637749436,6.06090259315328,1024.52734600687,7
4146,4,1,72,88.532949770096,1.77926666594875,2.71157821918695,-1.55332380255278,5.78610371814429,6.09794101949662,2443.70222409065,8
4147,2,1,80,92.7283816471619,-5.09280044181621,7.35723089313706,-2.44654597472745,5.68891749659597,6.13779526593122,2263.821383405,9
4148,2,1,80,81.914399625646,5.60705983568208,-2.96928574094611,-1.97681705740525,5.98072481315919,6.00465303601233,2532.31082102731,2
4149,2,1,80,87.1772216724546,-6.9709079875148,2.42281543579613,-2.67494356851343,5.57993725767148,5.99354203976888,1680.82595267854,4
4150,5,1,72,79.9238880243715,-3.77551576060008,3.86738068267492,-1.19341640299809,5.87144632426169,6.07374977456659,1188.36389129913,4
4151,5,1,72,91.4075649120708,-7.42805526712346,9.09701300122898,-1.40089885610387,5.99496922655919,6.36738686497303,1903.15770967139,9
4152,5,1,72,92.3214165674438,-3.46618184003143,6.09015148074982,-1.4074188932685,5.820926923402,5.91916745849445,2071.26517434434,9
4153,4,1,72,91.7667409286733,-8.87545067680559,5.03121110618383,-1.71140320005962,5.88505206173434,6.63915496689552,2089.70978312675,9
4154,5,1,72,91.2699526002142,-1.30808794247751,11.1490917370122,-1.39768479368912,6.0640005463506,6.34896306514386,2000.78588401645,10
4155,2,1,80,81.4768930289283,5.09263486272838,-5.13636089996507,-2.27621972277445,5.94287350156732,6.38312847117483,2599.129243594,2
4156,5,1,72,90.666222681876,-5.05346211616347,8.97131014370906,-1.63599485216179,5.84803816112791,6.10525041762557,2085.36888835077,9
4157,2,1,80,92.5197481512038,-3.12158357924266,9.18878028638251,-2.67572435133121,5.56345124366392,6.31183847254478,2264.77813225351,10
4158,2,1,80,86.4457669826681,-8.58231431375609,0.884440893931343,-2.4201826256583,5.65024605504392,6.54559803845754,1886.24944719031,4
4159,5,1,72,91.5314290307535,-1.84342982986471,11.317699192566,-0.865163449179862,6.13010445663026,6.05856247581992,1975.38723632622,10
4160,5,1,72,91.9490081142142,-5.43777456093502,8.69295786320428,-1.24167727849393,5.96385646132612,5.83473274784225,2065.30428684115,10
4161,5,1,72,81.9323219303228,-5.24020816884374,3.32067015964415,-1.2827163672193,6.02104193485633,6.16397122245008,1127.86751248529,4
4162,2,1,80,95.2779710669761,-3.15091603592627,9.24154768877196,-2.23885789938833,5.89541450321279,6.25957669525875,2299.14905000143,10
4163,4,1,72,94.370526703386,-6.76327631674703,9.2777151233154,-1.9164892385636,5.95144426773035,5.89699633965963,2301.59072322522,10
4164,4,1,72,92.3075422232216,-5.8584317645982,9.83267788489455,-1.99763824182436,5.72620651854514,5.83551095208993,2360.91958764412,9
4165,4,1,72,89.0940620620203,0.593374138659177,5.19279575845945,-1.95679715267247,5.86675791920407,5.84484580681824,2330.34764130202,8
4166,5,1,72,90.0516640765311,-1.48324016145266,10.7333945353083,-1.45614165899085,5.90936185082341,6.01751949518575,1970.99355688964,10
4167,5,1,72,90.4774139871602,-9.7330369760473,5.87076158038568,-1.95689906856804,5.44072766584296,6.34883103850176,1804.935450166,9
4168,5,1,72,80.9106083802491,-6.48892208501155,4.98558560158783,-1.57602302032253,5.59334360797046,6.16074729216553,1180.33010378108,4
4169,5,1,72,90.3429885887823,-4.00986552274109,8.51996835346395,-1.50124088558142,5.92395354746565,6.39291797765639,2009.73241938618,10
4170,2,1,80,94.6942349814386,-6.42502961320088,5.93488749444286,-2.00474140541784,5.92587230492757,6.08171669002275,2347.79916455862,9
4171,2,1,80,78.5741027740908,6.16500652527054,-8.30276490281288,-1.89844608710782,5.80480654299257,6.23109552088481,2595.65408575492,2
4172,5,1,72,89.282044350443,-3.30310672038277,10.8628685852277,-1.14795965384339,5.8919616436741,6.12723112500184,1993.08381150167,10
4173,5,1,72,90.4056896570699,-4.38075195218244,7.93251517528788,-1.32084264412571,5.76419021002854,5.8999890334981,2025.66238864038,10
4174,1,1,76,77.6657258834492,5.67320243839103,-5.08922082528461,-1.80488864568305,6.54379624214835,6.15780844934214,2994.56181791718,2
4175,4,1,72,88.3396517078566,4.14758606746548,4.19469334748011,-1.9877854558861,5.80887404532407,6.0148216140121,2528.54459767092,8
4176,5,1,72,90.1542319244429,-4.74506140556689,8.21224555158281,-0.966657249179095,5.92515152757503,6.2023421809037,1951.09884925058,10
4177,4,1,72,91.4308787565068,-5.45079559951031,5.47647947193378,-1.87928111680646,5.85117733707376,6.13816981221878,2181.29264968129,9
4178,5,1,72,88.0089246975883,-6.81421393018031,9.27253863332463,-1.71309293983527,5.8580047733693,6.10309315356408,1843.14971449416,9
4179,1,1,76,87.3431874990685,-8.28635803807482,5.25751351980079,-1.75435115815699,6.35944408746317,6.30681722659774,2225.93177404563,9
4180,4,1,72,95.8297939608903,-7.57275989512569,11.6255744344285,-2.01591120935059,6.12170348322362,6.2798559994095,2645.81327033658,9
4181,5,1,72,88.7839173931027,-8.33294290577298,6.5193635158717,-2.27357662951897,5.65680434246011,6.12171656652301,1988.33974621313,9
4182,5,1,72,89.9753439610246,-4.70740190958297,8.09188755611948,-1.40699420825841,5.780188923533,6.44439019662274,1868.33447394021,9
4183,2,1,80,92.0413953576847,-8.1788794128244,4.32196917973595,-2.71633545964248,5.48004903781701,6.11222207872796,2228.84389480616,9
4184,5,1,72,91.1205970918668,-4.72424713229026,8.97989042358144,-1.35986870615781,5.97029034228168,6.02484928069146,1938.98875673236,10
4185,5,1,72,70.358359068795,-0.741316669431169,-10.3334216223022,-0.846505266876111,5.74739006583458,6.0850912969069,1993.06158008934,2
4186,4,1,72,80.0563135096155,4.0576555327839,-1.5662006065645,-1.80359863868501,6.00668044116586,6.34158917385494,2499.81249019806,2
4187,5,1,72,91.0302910500257,-9.26378710478759,9.06059243180555,-1.49974708075014,5.79870431491601,6.02105104445492,1927.83362740631,9
4188,4,1,72,92.7411429475195,-3.47651390682557,7.78475715309543,-2.09333388041205,5.6047612358925,6.33843561963717,2286.8434471994,10
4189,5,1,72,81.5423283367538,-4.20983149041263,4.92828063643044,-1.09720830982539,5.79553948031375,6.16301947778424,1264.04304799254,4
4190,5,1,72,89.509879825316,-10.9641369659292,8.6267721689539,-1.717909172208,5.66461909270881,6.26776128530328,2064.86259607219,9
4191,4,1,72,91.8446068023877,-5.54205245432565,10.1908233278812,-2.16362782773107,6.0094234969584,6.4256888488278,2389.43831740915,10
4192,4,1,72,81.9197365857484,2.27955887315752,-4.17999990905898,-1.96013262113474,5.94745963351509,6.18131873476565,2682.67193259996,2
4193,2,1,80,92.0873475094573,-3.05136798073808,11.105699453526,-2.61336936253931,5.72175283191512,5.83394223340185,2233.44746186438,10
4194,4,1,72,94.1521687317304,-7.98837009009075,8.46259429211574,-2.21672022973042,5.97791530515393,6.3972370751532,2428.77115503467,9
4195,5,1,72,84.8181128479385,-6.0039766096368,4.01142879624321,-1.09601885763509,5.96242265678426,6.29159566957371,854.157290595819,7
